averageCqiDl:vector,servingRSRP:vector,servingRSRQ:vector,servingSINR:vector
4.0,-84.369784663435,-106.5882721596,13.130215336565
4.0,-84.369784663435,-106.5882721596,13.130215336565
4.0,-84.369784663435,-106.5882721596,13.130215336565
4.0,-84.369784663435,-106.5882721596,13.130215336565
3.0,-80.803672748042,-103.02216024421,16.696327251958
3.0,-84.401751134644,-106.62023863081,13.098248865356
4.0,-84.401751134644,-106.62023863081,13.098248865356
4.0,-84.401751134644,-106.62023863081,13.098248865356
4.0,-84.401751134644,-106.62023863081,13.098248865356
4.0,-84.401751134644,-106.62023863081,13.098248865356
4.0,-79.022572227917,-101.24105972408,18.477427772083
4.0,-84.433653536636,-106.6521410328,13.066346463364
4.0,-84.433653536636,-106.6521410328,13.066346463364
4.0,-84.433653536636,-106.6521410328,13.066346463364
4.0,-84.433653536636,-106.6521410328,13.066346463364
4.0,-82.808552562177,-105.02704005835,14.691447437823
4.0,-83.757187815516,-105.97567531168,13.742812184484
4.0,-84.497267114887,-106.71575461105,13.002732885113
4.0,-84.497267114887,-106.71575461105,13.002732885113
4.0,-86.071243573553,-108.28973106972,11.428756426447
6.0,-76.946408877049,-99.164896373218,20.553591122951
6.0,-76.946408877049,-99.164896373218,20.553591122951
6.0,-76.946408877049,-99.164896373218,20.553591122951
6.0,-76.946408877049,-99.164896373218,20.553591122951
6.0,-72.326462759875,-94.544950256043,25.173537240125
6.0,-76.978057446953,-99.196544943121,20.521942553047
6.0,-76.978057446953,-99.196544943121,20.521942553047
6.0,-76.978057446953,-99.196544943121,20.521942553047
6.0,-76.978057446953,-99.196544943121,20.521942553047
6.0,-74.630822022376,-96.849309518544,22.869177977624
6.0,-77.009643163388,-99.228130659556,20.490356836612
6.0,-77.009643163388,-99.228130659556,20.490356836612
6.0,-77.009643163388,-99.228130659556,20.490356836612
6.0,-77.009643163388,-99.228130659556,20.490356836612
6.0,-72.050758709967,-94.269246206135,25.449241290033
6.0,-77.041166265551,-99.259653761719,20.458833734449
6.0,-77.041166265551,-99.259653761719,20.458833734449
6.0,-77.041166265551,-99.259653761719,20.458833734449
6.0,-77.041166265551,-99.259653761719,20.458833734449
6.0,-70.790009142644,-93.008496638812,26.709990857356
6.0,-77.07262699134,-99.291114487508,20.42737300866
6.0,-77.07262699134,-99.291114487508,20.42737300866
6.0,-77.07262699134,-99.291114487508,20.42737300866
6.0,-77.07262699134,-99.291114487508,20.42737300866
6.0,-72.493688189423,-94.712175685591,25.006311810577
6.0,-77.104025577365,-99.322513073533,20.395974422635
6.0,-77.104025577365,-99.322513073533,20.395974422635
6.0,-77.104025577365,-99.322513073533,20.395974422635
6.0,-77.104025577365,-99.322513073533,20.395974422635
6.0,-75.64266586359,-97.861153359758,21.85733413641
6.0,-77.135362258958,-99.353849755126,20.364637741042
6.0,-77.135362258958,-99.353849755126,20.364637741042
6.0,-77.135362258958,-99.353849755126,20.364637741042
6.0,-77.135362258958,-99.353849755126,20.364637741042
6.0,-74.340916270526,-96.559403766694,23.159083729474
6.0,-77.166637270177,-99.385124766345,20.333362729823
6.0,-77.166637270177,-99.385124766345,20.333362729823
6.0,-77.166637270177,-99.385124766345,20.333362729823
6.0,-77.166637270177,-99.385124766345,20.333362729823
6.0,-74.573501622418,-96.791989118586,22.926498377582
6.0,-77.197850843819,-99.416338339988,20.302149156181
6.0,-77.197850843819,-99.416338339988,20.302149156181
6.0,-77.197850843819,-99.416338339988,20.302149156181
6.0,-77.197850843819,-99.416338339988,20.302149156181
6.0,-76.223741202655,-98.442228698823,21.276258797345
6.0,-77.229003211428,-99.447490707597,20.270996788572
6.0,-77.229003211428,-99.447490707597,20.270996788572
6.0,-77.229003211428,-99.447490707597,20.270996788572
6.0,-77.229003211428,-99.447490707597,20.270996788572
6.0,-75.582274989923,-97.800762486091,21.917725010077
6.0,-77.260094603301,-99.478582099469,20.239905396699
6.0,-77.260094603301,-99.478582099469,20.239905396699
6.0,-77.260094603301,-99.478582099469,20.239905396699
6.0,-77.260094603301,-99.478582099469,20.239905396699
6.0,-77.950578949277,-100.16906644545,19.549421050723
6.0,-77.291125248497,-99.509612744666,20.208874751503
6.0,-77.291125248497,-99.509612744666,20.208874751503
6.0,-77.291125248497,-99.509612744666,20.208874751503
6.0,-77.291125248497,-99.509612744666,20.208874751503
6.0,-75.595666153196,-97.814153649364,21.904333846804
6.0,-77.322095374849,-99.540582871017,20.177904625151
6.0,-77.322095374849,-99.540582871017,20.177904625151
6.0,-77.322095374849,-99.540582871017,20.177904625151
6.0,-77.322095374849,-99.540582871017,20.177904625151
6.0,-71.598338791134,-93.816826287302,25.901661208866
6.0,-77.353005208965,-99.571492705133,20.146994791035
6.0,-77.353005208965,-99.571492705133,20.146994791035
6.0,-77.353005208965,-99.571492705133,20.146994791035
6.0,-77.353005208965,-99.571492705133,20.146994791035
6.0,-73.057120449415,-95.275607945584,24.442879550585
6.0,-77.383854976244,-99.602342472412,20.116145023756
6.0,-77.383854976244,-99.602342472412,20.116145023756
6.0,-77.383854976244,-99.602342472412,20.116145023756
6.0,-77.383854976244,-99.602342472412,20.116145023756
6.0,-76.806421511528,-99.024909007696,20.693578488472
6.0,-77.41464490088,-99.633132397048,20.08535509912
6.0,-77.41464490088,-99.633132397048,20.08535509912
6.0,-77.41464490088,-99.633132397048,20.08535509912
6.0,-77.41464490088,-99.633132397048,20.08535509912
6.0,-73.620914882864,-95.839402379032,23.879085117136
6.0,-77.445375205869,-99.663862702038,20.054624794131
6.0,-77.445375205869,-99.663862702038,20.054624794131
6.0,-77.445375205869,-99.663862702038,20.054624794131
6.0,-77.445375205869,-99.663862702038,20.054624794131
3.0,-82.516188317952,-104.73467581412,14.983811682048
3.0,-85.432376121951,-107.65086361812,12.067623878049
3.0,-81.691581954294,-103.91006945046,15.808418045706
3.0,-85.462811632351,-107.68129912852,12.037188367649
3.0,-85.462811632351,-107.68129912852,12.037188367649
3.0,-85.462811632351,-107.68129912852,12.037188367649
3.0,-85.462811632351,-107.68129912852,12.037188367649
3.0,-85.462811632351,-107.68129912852,12.037188367649
3.0,-85.462811632351,-107.68129912852,12.037188367649
3.0,-85.462811632351,-107.68129912852,12.037188367649
3.0,-85.462811632351,-107.68129912852,12.037188367649
3.0,-85.462811632351,-107.68129912852,12.037188367649
4.0,-81.6048293491,-103.82331684527,15.8951706509
3.0,-85.493188836408,-107.71167633258,12.006811163592
3.0,-85.493188836408,-107.71167633258,12.006811163592
3.0,-85.493188836408,-107.71167633258,12.006811163592
3.0,-85.493188836408,-107.71167633258,12.006811163592
3.0,-85.493188836408,-107.71167633258,12.006811163592
3.0,-85.493188836408,-107.71167633258,12.006811163592
3.0,-85.493188836408,-107.71167633258,12.006811163592
3.0,-85.493188836408,-107.71167633258,12.006811163592
3.0,-85.523507948965,-107.74199544513,11.976492051035
3.0,-85.523507948965,-107.74199544513,11.976492051035
3.0,-85.523507948965,-107.74199544513,11.976492051035
3.0,-85.523507948965,-107.74199544513,11.976492051035
3.0,-85.523507948965,-107.74199544513,11.976492051035
3.0,-85.523507948965,-107.74199544513,11.976492051035
3.0,-85.523507948965,-107.74199544513,11.976492051035
3.0,-85.523507948965,-107.74199544513,11.976492051035
3.0,-85.523507948965,-107.74199544513,11.976492051035
3.0,-85.523507948965,-107.74199544513,11.976492051035
3.0,-85.518364550319,-107.73685204649,11.981635449681
3.0,-85.553769183732,-107.7722566799,11.946230816268
3.0,-85.553769183732,-107.7722566799,11.946230816268
3.0,-85.553769183732,-107.7722566799,11.946230816268
3.0,-85.553769183732,-107.7722566799,11.946230816268
3.0,-85.553769183732,-107.7722566799,11.946230816268
3.0,-85.553769183732,-107.7722566799,11.946230816268
3.0,-85.553769183732,-107.7722566799,11.946230816268
3.0,-85.553769183732,-107.7722566799,11.946230816268
3.0,-85.553769183732,-107.7722566799,11.946230816268
3.0,-82.236059904593,-104.45454740076,15.263940095407
3.0,-85.583972753292,-107.80246024946,11.916027246708
3.0,-85.583972753292,-107.80246024946,11.916027246708
3.0,-85.583972753292,-107.80246024946,11.916027246708
3.0,-85.583972753292,-107.80246024946,11.916027246708
3.0,-85.583972753292,-107.80246024946,11.916027246708
3.0,-85.583972753292,-107.80246024946,11.916027246708
3.0,-85.583972753292,-107.80246024946,11.916027246708
3.0,-85.583972753292,-107.80246024946,11.916027246708
3.0,-85.583972753292,-107.80246024946,11.916027246708
3.0,-83.033342098318,-105.25182959449,14.466657901682
3.0,-85.614118869107,-107.83260636528,11.885881130893
3.0,-85.614118869107,-107.83260636528,11.885881130893
3.0,-85.614118869107,-107.83260636528,11.885881130893
3.0,-85.614118869107,-107.83260636528,11.885881130893
3.0,-85.614118869107,-107.83260636528,11.885881130893
3.0,-85.614118869107,-107.83260636528,11.885881130893
3.0,-85.614118869107,-107.83260636528,11.885881130893
3.0,-78.48372493746,-100.70221243363,19.01627506254
3.0,-85.704214592097,-107.92270208827,11.795785407903
3.0,-85.704214592097,-107.92270208827,11.795785407903
3.0,-85.704214592097,-107.92270208827,11.795785407903
3.0,-85.704214592097,-107.92270208827,11.795785407903
3.0,-85.704214592097,-107.92270208827,11.795785407903
3.0,-82.67065979251,-104.88914728868,14.82934020749
3.0,-85.734132985451,-107.95262048162,11.765867014549
3.0,-85.734132985451,-107.95262048162,11.765867014549
3.0,-85.734132985451,-107.95262048162,11.765867014549
3.0,-85.734132985451,-107.95262048162,11.765867014549
3.0,-85.734132985451,-107.95262048162,11.765867014549
3.0,-85.734132985451,-107.95262048162,11.765867014549
3.0,-85.734132985451,-107.95262048162,11.765867014549
3.0,-85.734132985451,-107.95262048162,11.765867014549
3.0,-85.734132985451,-107.95262048162,11.765867014549
3.0,-79.272134776641,-101.49062227281,18.227865223359
3.0,-85.763994965851,-107.98248246202,11.736005034149
3.0,-85.763994965851,-107.98248246202,11.736005034149
3.0,-85.763994965851,-107.98248246202,11.736005034149
3.0,-85.763994965851,-107.98248246202,11.736005034149
3.0,-85.763994965851,-107.98248246202,11.736005034149
3.0,-85.763994965851,-107.98248246202,11.736005034149
3.0,-85.763994965851,-107.98248246202,11.736005034149
3.0,-85.763994965851,-107.98248246202,11.736005034149
3.0,-85.763994965851,-107.98248246202,11.736005034149
3.0,-83.535820331281,-105.75430782745,13.964179668719
3.0,-85.793800738199,-108.01228823437,11.706199261801
3.0,-85.793800738199,-108.01228823437,11.706199261801
3.0,-85.793800738199,-108.01228823437,11.706199261801
3.0,-85.793800738199,-108.01228823437,11.706199261801
3.0,-85.793800738199,-108.01228823437,11.706199261801
3.0,-85.793800738199,-108.01228823437,11.706199261801
3.0,-85.793800738199,-108.01228823437,11.706199261801
3.0,-85.793800738199,-108.01228823437,11.706199261801
3.0,-85.793800738199,-108.01228823437,11.706199261801
3.0,-85.823550506331,-108.0420380025,11.676449493669
3.0,-85.823550506331,-108.0420380025,11.676449493669
3.0,-85.823550506331,-108.0420380025,11.676449493669
3.0,-85.823550506331,-108.0420380025,11.676449493669
3.0,-85.823550506331,-108.0420380025,11.676449493669
3.0,-85.823550506331,-108.0420380025,11.676449493669
3.0,-85.823550506331,-108.0420380025,11.676449493669
3.0,-85.823550506331,-108.0420380025,11.676449493669
3.0,-85.823550506331,-108.0420380025,11.676449493669
3.0,-85.823550506331,-108.0420380025,11.676449493669
3.0,-79.915424356087,-102.13391185225,17.584575643913
3.0,-85.85324447302,-108.07173196919,11.64675552698
4.0,-84.538054194592,-106.75654169076,12.961945805408
4.0,-84.538054194592,-106.75654169076,12.961945805408
4.0,-84.538054194592,-106.75654169076,12.961945805408
4.0,-84.538054194592,-106.75654169076,12.961945805408
4.0,-81.593903387053,-103.81239088322,15.906096612947
4.0,-84.567692561556,-106.78618005772,12.932307438444
4.0,-84.567692561556,-106.78618005772,12.932307438444
4.0,-84.567692561556,-106.78618005772,12.932307438444
4.0,-84.567692561556,-106.78618005772,12.932307438444
4.0,-80.569484483722,-102.78797197989,16.930515516278
4.0,-84.597275529467,-106.81576302564,12.902724470533
4.0,-84.597275529467,-106.81576302564,12.902724470533
4.0,-84.597275529467,-106.81576302564,12.902724470533
4.0,-84.597275529467,-106.81576302564,12.902724470533
4.0,-89.373177832494,-111.59166532866,8.1268221675062
4.0,-84.626803297955,-106.84529079412,12.873196702045
4.0,-84.626803297955,-106.84529079412,12.873196702045
4.0,-84.626803297955,-106.84529079412,12.873196702045
4.0,-84.626803297955,-106.84529079412,12.873196702045
4.0,-83.141871372672,-105.36035886884,14.358128627328
4.0,-84.656276065618,-106.87476356179,12.843723934382
4.0,-84.656276065618,-106.87476356179,12.843723934382
4.0,-84.656276065618,-106.87476356179,12.843723934382
4.0,-84.656276065618,-106.87476356179,12.843723934382
4.0,-82.62640334332,-104.84489083949,14.87359665668
4.0,-84.685694030024,-106.90418152619,12.814305969976
4.0,-84.685694030024,-106.90418152619,12.814305969976
4.0,-84.685694030024,-106.90418152619,12.814305969976
4.0,-84.685694030024,-106.90418152619,12.814305969976
4.0,-81.350106665731,-103.5685941619,16.149893334269
4.0,-84.715057387725,-106.93354488389,12.784942612275
4.0,-84.715057387725,-106.93354488389,12.784942612275
4.0,-84.715057387725,-106.93354488389,12.784942612275
4.0,-84.715057387725,-106.93354488389,12.784942612275
4.0,-79.775800311901,-101.99428780807,17.724199688099
3.0,-84.744366334256,-106.96285383042,12.755633665744
3.0,-84.744366334256,-106.96285383042,12.755633665744
3.0,-84.744366334256,-106.96285383042,12.755633665744
3.0,-84.744366334256,-106.96285383042,12.755633665744
3.0,-84.744366334256,-106.96285383042,12.755633665744
3.0,-84.744366334256,-106.96285383042,12.755633665744
3.0,-84.744366334256,-106.96285383042,12.755633665744
3.0,-84.744366334256,-106.96285383042,12.755633665744
3.0,-82.756447226952,-104.97493472312,14.743552773048
3.0,-84.773621064145,-106.99210856031,12.726378935855
3.0,-84.773621064145,-106.99210856031,12.726378935855
3.0,-84.773621064145,-106.99210856031,12.726378935855
3.0,-84.773621064145,-106.99210856031,12.726378935855
3.0,-84.773621064145,-106.99210856031,12.726378935855
3.0,-84.773621064145,-106.99210856031,12.726378935855
3.0,-84.773621064145,-106.99210856031,12.726378935855
3.0,-84.773621064145,-106.99210856031,12.726378935855
3.0,-84.773621064145,-106.99210856031,12.726378935855
3.0,-84.802821770921,-107.02130926709,12.697178229079
3.0,-84.802821770921,-107.02130926709,12.697178229079
3.0,-84.802821770921,-107.02130926709,12.697178229079
3.0,-84.802821770921,-107.02130926709,12.697178229079
3.0,-84.802821770921,-107.02130926709,12.697178229079
3.0,-84.802821770921,-107.02130926709,12.697178229079
3.0,-84.802821770921,-107.02130926709,12.697178229079
3.0,-84.802821770921,-107.02130926709,12.697178229079
3.0,-84.802821770921,-107.02130926709,12.697178229079
3.0,-84.802821770921,-107.02130926709,12.697178229079
4.0,-79.95572451488,-102.17421201105,17.54427548512
3.0,-84.831968647118,-107.05045614329,12.668031352882
3.0,-84.831968647118,-107.05045614329,12.668031352882
3.0,-87.397490305143,-109.61597780131,10.102509694857
3.0,-84.948021662382,-107.16650915855,12.551978337618
3.0,-84.948021662382,-107.16650915855,12.551978337618
3.0,-84.948021662382,-107.16650915855,12.551978337618
3.0,-84.948021662382,-107.16650915855,12.551978337618
3.0,-84.948021662382,-107.16650915855,12.551978337618
3.0,-84.948021662382,-107.16650915855,12.551978337618
3.0,-84.948021662382,-107.16650915855,12.551978337618
3.0,-82.688355985897,-104.90684348207,14.811644014103
3.0,-84.976902239362,-107.19538973553,12.523097760638
3.0,-84.976902239362,-107.19538973553,12.523097760638
3.0,-84.976902239362,-107.19538973553,12.523097760638
3.0,-84.976902239362,-107.19538973553,12.523097760638
3.0,-84.976902239362,-107.19538973553,12.523097760638
3.0,-84.976902239362,-107.19538973553,12.523097760638
3.0,-84.976902239362,-107.19538973553,12.523097760638
3.0,-84.976902239362,-107.19538973553,12.523097760638
3.0,-84.976902239362,-107.19538973553,12.523097760638
3.0,-79.33602551615,-101.55451301232,18.16397448385
3.0,-85.005730120455,-107.22421761662,12.494269879545
3.0,-85.005730120455,-107.22421761662,12.494269879545
3.0,-85.005730120455,-107.22421761662,12.494269879545
3.0,-85.005730120455,-107.22421761662,12.494269879545
3.0,-85.005730120455,-107.22421761662,12.494269879545
3.0,-85.005730120455,-107.22421761662,12.494269879545
3.0,-85.005730120455,-107.22421761662,12.494269879545
3.0,-85.005730120455,-107.22421761662,12.494269879545
3.0,-85.005730120455,-107.22421761662,12.494269879545
9.0,-74.039731774938,-96.258219271106,23.460268225062
6.0,-76.536532827015,-98.755020323184,20.963467172985
6.0,-76.536532827015,-98.755020323184,20.963467172985
6.0,-76.536532827015,-98.755020323184,20.963467172985
6.0,-76.536532827015,-98.755020323184,20.963467172985
6.0,-73.353853889601,-95.572341385769,24.146146110399
6.0,-76.565255872653,-98.783743368822,20.934744127347
6.0,-76.565255872653,-98.783743368822,20.934744127347
6.0,-76.565255872653,-98.783743368822,20.934744127347
6.0,-76.565255872653,-98.783743368822,20.934744127347
6.0,-76.593926776843,-98.812414273011,20.906073223157
6.0,-76.593926776843,-98.812414273011,20.906073223157
6.0,-76.593926776843,-98.812414273011,20.906073223157
6.0,-76.593926776843,-98.812414273011,20.906073223157
6.0,-76.593926776843,-98.812414273011,20.906073223157
6.0,-74.844940768238,-97.063428264406,22.655059231762
6.0,-76.622545722525,-98.841033218693,20.877454277475
6.0,-76.622545722525,-98.841033218693,20.877454277475
6.0,-76.622545722525,-98.841033218693,20.877454277475
6.0,-76.622545722525,-98.841033218693,20.877454277475
9.0,-71.457985288603,-93.676472784771,26.042014711397
6.0,-76.651112891718,-98.869600387886,20.848887108282
6.0,-76.651112891718,-98.869600387886,20.848887108282
6.0,-76.651112891718,-98.869600387886,20.848887108282
6.0,-76.651112891718,-98.869600387886,20.848887108282
6.0,-78.03143517286,-100.24992266903,19.46856482714
6.0,-76.679628465516,-98.898115961684,20.820371534484
6.0,-75.610888795529,-97.829376291697,21.889111204471
6.0,-76.708092624104,-98.926580120272,20.791907375896
6.0,-76.708092624104,-98.926580120272,20.791907375896
6.0,-76.708092624104,-98.926580120272,20.791907375896
6.0,-76.708092624104,-98.926580120272,20.791907375896
6.0,-72.552606288976,-94.771093785144,24.947393711024
6.0,-76.736505546757,-98.954993042925,20.763494453243
6.0,-76.736505546757,-98.954993042925,20.763494453243
6.0,-76.736505546757,-98.954993042925,20.763494453243
6.0,-76.736505546757,-98.954993042925,20.763494453243
6.0,-70.88168604666,-93.100173542828,26.61831395334
6.0,-76.764867411847,-98.983354908015,20.735132588153
6.0,-76.764867411847,-98.983354908015,20.735132588153
6.0,-76.764867411847,-98.983354908015,20.735132588153
6.0,-76.764867411847,-98.983354908015,20.735132588153
6.0,-72.927063668569,-95.145551164737,24.572936331431
6.0,-76.793178396852,-99.01166589302,20.706821603148
6.0,-76.793178396852,-99.01166589302,20.706821603148
6.0,-76.793178396852,-99.01166589302,20.706821603148
6.0,-76.793178396852,-99.01166589302,20.706821603148
6.0,-75.829274607586,-98.047762103754,21.670725392414
6.0,-76.821438678357,-99.039926174526,20.678561321643
6.0,-76.821438678357,-99.039926174526,20.678561321643
6.0,-76.821438678357,-99.039926174526,20.678561321643
6.0,-76.821438678357,-99.039926174526,20.678561321643
6.0,-73.160694535724,-95.379182031892,24.339305464276
6.0,-76.849648432065,-99.068135928234,20.650351567935
6.0,-76.849648432065,-99.068135928234,20.650351567935
6.0,-76.849648432065,-99.068135928234,20.650351567935
6.0,-76.849648432065,-99.068135928234,20.650351567935
4.0,-84.416907897368,-106.63539539354,13.083092102632
4.0,-84.416907897368,-106.63539539354,13.083092102632
4.0,-84.416907897368,-106.63539539354,13.083092102632
4.0,-84.416907897368,-106.63539539354,13.083092102632
4.0,-84.416907897368,-106.63539539354,13.083092102632
4.0,-80.500323795529,-102.7188112917,16.999676204471
4.0,-84.445017119073,-106.66350461524,13.054982880927
4.0,-84.445017119073,-106.66350461524,13.054982880927
4.0,-84.445017119073,-106.66350461524,13.054982880927
4.0,-84.445017119073,-106.66350461524,13.054982880927
4.0,-80.634789305333,-102.8532768015,16.865210694667
4.0,-84.473076334832,-106.691563831,13.026923665168
4.0,-84.473076334832,-106.691563831,13.026923665168
4.0,-84.473076334832,-106.691563831,13.026923665168
4.0,-84.473076334832,-106.691563831,13.026923665168
4.0,-84.141626774587,-106.36011427076,13.358373225413
4.0,-84.501085716863,-106.71957321303,12.998914283137
4.0,-84.501085716863,-106.71957321303,12.998914283137
4.0,-84.501085716863,-106.71957321303,12.998914283137
4.0,-84.501085716863,-106.71957321303,12.998914283137
4.0,-81.796520039208,-104.01500753538,15.703479960792
4.0,-84.529045436526,-106.74753293269,12.970954563474
4.0,-84.529045436526,-106.74753293269,12.970954563474
4.0,-84.529045436526,-106.74753293269,12.970954563474
4.0,-84.529045436526,-106.74753293269,12.970954563474
4.0,-83.191889209533,-105.4103767057,14.308110790467
4.0,-84.556955664331,-106.7754431605,12.943044335669
4.0,-84.556955664331,-106.7754431605,12.943044335669
4.0,-84.556955664331,-106.7754431605,12.943044335669
4.0,-84.556955664331,-106.7754431605,12.943044335669
4.0,-80.254252939387,-102.47274043556,17.245747060613
4.0,-84.584816569941,-106.80330406611,12.915183430059
4.0,-84.584816569941,-106.80330406611,12.915183430059
4.0,-84.584816569941,-106.80330406611,12.915183430059
4.0,-84.584816569941,-106.80330406611,12.915183430059
4.0,-80.633176378156,-102.85166387432,16.866823621844
4.0,-84.612628322177,-106.83111581835,12.887371677823
4.0,-84.612628322177,-106.83111581835,12.887371677823
4.0,-84.612628322177,-106.83111581835,12.887371677823
4.0,-84.612628322177,-106.83111581835,12.887371677823
4.0,-86.418466264778,-108.63695376095,11.081533735222
4.0,-84.640391089026,-106.85887858519,12.859608910974
4.0,-84.640391089026,-106.85887858519,12.859608910974
4.0,-84.640391089026,-106.85887858519,12.859608910974
4.0,-84.640391089026,-106.85887858519,12.859608910974
4.0,-82.002988950994,-104.22147644716,15.497011049006
4.0,-84.668105037645,-106.88659253381,12.831894962355
4.0,-84.668105037645,-106.88659253381,12.831894962355
4.0,-84.668105037645,-106.88659253381,12.831894962355
4.0,-84.668105037645,-106.88659253381,12.831894962355
4.0,-84.54995975071,-106.76844724688,12.95004024929
4.0,-84.54995975071,-106.76844724688,12.95004024929
4.0,-84.54995975071,-106.76844724688,12.95004024929
4.0,-84.54995975071,-106.76844724688,12.95004024929
4.0,-84.54995975071,-106.76844724688,12.95004024929
4.0,-79.578640226296,-101.79712772246,17.921359773704
4.0,-84.577576561041,-106.79606405721,12.922423438959
4.0,-84.577576561041,-106.79606405721,12.922423438959
4.0,-84.577576561041,-106.79606405721,12.922423438959
4.0,-84.577576561041,-106.79606405721,12.922423438959
4.0,-83.347284825716,-105.56577232188,14.152715174284
4.0,-84.605145049679,-106.82363254585,12.894854950321
4.0,-84.605145049679,-106.82363254585,12.894854950321
4.0,-84.605145049679,-106.82363254585,12.894854950321
4.0,-84.605145049679,-106.82363254585,12.894854950321
4.0,-81.525006285192,-103.74349378136,15.974993714808
4.0,-84.632665380512,-106.85115287668,12.867334619488
4.0,-84.632665380512,-106.85115287668,12.867334619488
4.0,-84.632665380512,-106.85115287668,12.867334619488
4.0,-84.632665380512,-106.85115287668,12.867334619488
4.0,-81.837600179552,-104.05608767572,15.662399820448
4.0,-84.660137716623,-106.87862521279,12.839862283377
4.0,-84.660137716623,-106.87862521279,12.839862283377
4.0,-84.660137716623,-106.87862521279,12.839862283377
4.0,-84.660137716623,-106.87862521279,12.839862283377
4.0,-81.639259566604,-103.85774706277,15.860740433396
4.0,-84.687562220292,-106.90604971646,12.812437779708
4.0,-84.687562220292,-106.90604971646,12.812437779708
4.0,-84.687562220292,-106.90604971646,12.812437779708
4.0,-84.687562220292,-106.90604971646,12.812437779708
4.0,-83.004835263911,-105.22332276008,14.495164736089
4.0,-84.71493905301,-106.93342654918,12.78506094699
4.0,-84.71493905301,-106.93342654918,12.78506094699
4.0,-84.71493905301,-106.93342654918,12.78506094699
4.0,-84.71493905301,-106.93342654918,12.78506094699
3.0,-81.265951190959,-103.48443868713,16.234048809041
3.0,-84.742268375475,-106.96075587164,12.757731624525
3.0,-84.742268375475,-106.96075587164,12.757731624525
3.0,-84.742268375475,-106.96075587164,12.757731624525
3.0,-84.742268375475,-106.96075587164,12.757731624525
3.0,-84.742268375475,-106.96075587164,12.757731624525
3.0,-84.742268375475,-106.96075587164,12.757731624525
3.0,-84.742268375475,-106.96075587164,12.757731624525
3.0,-84.742268375475,-106.96075587164,12.757731624525
3.0,-84.742268375475,-106.96075587164,12.757731624525
3.0,-80.313665565203,-102.53215306137,17.186334434797
3.0,-84.7695503476,-106.98803784377,12.7304496524
3.0,-84.7695503476,-106.98803784377,12.7304496524
3.0,-84.7695503476,-106.98803784377,12.7304496524
3.0,-84.7695503476,-106.98803784377,12.7304496524
3.0,-84.7695503476,-106.98803784377,12.7304496524
3.0,-84.7695503476,-106.98803784377,12.7304496524
3.0,-84.7695503476,-106.98803784377,12.7304496524
3.0,-84.7695503476,-106.98803784377,12.7304496524
3.0,-84.7695503476,-106.98803784377,12.7304496524
3.0,-84.197189115128,-106.4156766113,13.302810884872
3.0,-84.79678512852,-107.01527262469,12.70321487148
3.0,-84.79678512852,-107.01527262469,12.70321487148
3.0,-84.79678512852,-107.01527262469,12.70321487148
3.0,-84.79678512852,-107.01527262469,12.70321487148
3.0,-84.79678512852,-107.01527262469,12.70321487148
3.0,-84.79678512852,-107.01527262469,12.70321487148
3.0,-84.79678512852,-107.01527262469,12.70321487148
3.0,-84.79678512852,-107.01527262469,12.70321487148
3.0,-84.79678512852,-107.01527262469,12.70321487148
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
1.0,-94.743860607027,-116.9623481032,2.756139392973
